date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:00:05	747545/747545	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2017%20Jun%202021%2013:07:24%20GMT	https://fornet.net.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://fornet.net.br/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=1699971091)
19:00:05	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2013:07:24%20GMT	https://fornet.net.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://fornet.net.br/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=1699971091)
19:00:05	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2013:07:24%20GMT	https://fornet.net.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://fornet.net.br/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=1699971091)
19:00:06	78196/78196	---M--	200	added ('OK')	font/woff2	date:Thu,%2017%20Jun%202021%2013:07:24%20GMT	https://fornet.net.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://fornet.net.br/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=1699971091)
19:00:06	101652/101652	---M--	200	added ('OK')	font/woff	date:Thu,%2017%20Jun%202021%2013:07:24%20GMT	https://fornet.net.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://fornet.net.br/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=1699971091)
19:00:06	202744/202744	---M--	200	added ('OK')	font/ttf	date:Thu,%2017%20Jun%202021%2013:07:24%20GMT	https://fornet.net.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://fornet.net.br/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=1699971091)
19:00:07	918991/918991	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2017%20Jun%202021%2013:07:24%20GMT	https://fornet.net.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://fornet.net.br/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=1699971091)
19:00:07	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2013:07:24%20GMT	https://fornet.net.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://fornet.net.br/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=1699971091)
19:00:07	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2013:07:24%20GMT	https://fornet.net.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://fornet.net.br/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=1699971091)
19:00:07	13276/13276	---M--	200	added ('OK')	font/woff2	date:Thu,%2017%20Jun%202021%2013:07:24%20GMT	https://fornet.net.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://fornet.net.br/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=1699971091)
19:00:07	16276/16276	---M--	200	added ('OK')	font/woff	date:Thu,%2017%20Jun%202021%2013:07:24%20GMT	https://fornet.net.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://fornet.net.br/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=1699971091)
19:00:07	33736/33736	---M--	200	added ('OK')	font/ttf	date:Thu,%2017%20Jun%202021%2013:07:24%20GMT	https://fornet.net.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://fornet.net.br/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=1699971091)
19:00:08	144714/144714	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2017%20Jun%202021%2013:07:24%20GMT	https://fornet.net.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://fornet.net.br/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=1699971091)
19:00:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Nov%202023%2022:00:08%20GMT	https://fornet.net.br/a	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/a	(from https://connect.facebook.net/en_US/fbevents.js)
19:00:08	0/0	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Nov%202023%2022:00:09%20GMT	https://fornet.net.br/POST	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/POST	(from https://connect.facebook.net/en_US/fbevents.js)
19:00:09	0/0	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Nov%202023%2022:00:09%20GMT	https://fornet.net.br/b.resolvedLink	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/b.resolvedLink	(from https://connect.facebook.net/en_US/fbevents.js)
19:00:09	0/0	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Nov%202023%2022:00:09%20GMT	https://fornet.net.br/schema.org/	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/schema.org/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
19:00:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Nov%202023%2022:00:09%20GMT	https://fornet.net.br/a	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/a	(from https://connect.facebook.net/en_US/fbevents.js)
19:00:10	0/0	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Nov%202023%2022:00:10%20GMT	https://fornet.net.br/signals/iwl.js	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/signals/iwl.js	(from https://connect.facebook.net/en_US/fbevents.js)
19:00:10	0/0	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Nov%202023%2022:00:10%20GMT	https://fornet.net.br/plano-para-voce/t.src	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/plano-para-voce/t.src	(from https://fornet.net.br/plano-para-voce/)
19:00:10	11020/11020	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Nov%202023%2014:04:30%20GMT	https://fornet.net.br/wp-content/uploads/elementor/css/post-394.css?ver=1699970670	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/uploads/elementor/css/post-39472cd.css	(from https://fornet.net.br/plano-para-voce/)
19:00:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Nov%202023%2022:00:11%20GMT	https://fornet.net.br/plano-para-voce/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2020%2016'%20fill='none'%20stroke='black'%20stroke-width='1'%20stroke-linecap='square'%20stroke-miterlimit='10'%3E%3Cg%20transform='translate(-12.000000,%200	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/plano-para-voce/_data_image/svg+xml,_svg%20xmlns='http_/www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2020%2016'%20fill='none'%20stroke='	(from https://fornet.net.br/plano-para-voce/)
19:00:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Nov%202023%2022:00:11%20GMT	https://fornet.net.br/?p=394	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/index51fe.html	(from https://fornet.net.br/plano-para-voce/)
19:00:12	0/0	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Nov%202023%2022:00:12%20GMT	https://fornet.net.br/planos-para-sua-empresa/t.src	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/planos-para-sua-empresa/t.74.delayed	(from https://fornet.net.br/planos-para-sua-empresa/)
19:00:12	11020/11020	---M--	200	added ('OK')	text/css	date:Thu,%2013%20Jul%202023%2021:39:06%20GMT	https://fornet.net.br/wp-content/uploads/elementor/css/post-404.css?ver=1689284346	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/uploads/elementor/css/post-4046220.css	(from https://fornet.net.br/planos-para-sua-empresa/)
19:00:12	2012/2012	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Nov%202022%2021:25:35%20GMT	https://fornet.net.br/wp-content/uploads/2022/10/ico-checked2.png	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/uploads/2022/10/ico-checked2.png	(from https://fornet.net.br/planos-para-sua-empresa/)
19:00:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Nov%202023%2022:00:13%20GMT	https://fornet.net.br/planos-para-sua-empresa/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2020%2016'%20fill='none'%20stroke='black'%20stroke-width='1'%20stroke-linecap='square'%20stroke-miterlimit='10'%3E%3Cg%20transform='translate(-12.000000,%200	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/planos-para-sua-empresa/_data_image/svg+xml,_svg%20xmlns='http_/www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2020%2016'%20fill='none'	(from https://fornet.net.br/planos-para-sua-empresa/)
19:00:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Nov%202023%2022:00:13%20GMT	https://fornet.net.br/?p=404	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/indexd8bc.html	(from https://fornet.net.br/planos-para-sua-empresa/)
19:00:13	0/0	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Nov%202023%2022:00:13%20GMT	https://fornet.net.br/a-fornet/t.src	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/a-fornet/t.78.delayed	(from https://fornet.net.br/a-fornet/)
19:00:13	6443/6443	---M--	200	added ('OK')	text/css	date:Thu,%2013%20Jul%202023%2017:30:53%20GMT	https://fornet.net.br/wp-content/uploads/elementor/css/post-30.css?ver=1689269453	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/uploads/elementor/css/post-3010cc.css	(from https://fornet.net.br/a-fornet/)
19:00:14	0/0	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Nov%202023%2022:00:14%20GMT	https://fornet.net.br/cidades/t.src	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/cidades/t.src	(from https://fornet.net.br/cidades/)
19:00:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Nov%202023%2022:00:14%20GMT	https://fornet.net.br/?p=30	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/index5643.html	(from https://fornet.net.br/a-fornet/)
19:00:14	3690/3690	---M--	200	added ('OK')	text/css	date:Thu,%2013%20Jul%202023%2015:38:22%20GMT	https://fornet.net.br/wp-content/uploads/elementor/css/post-34.css?ver=1689262702	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/uploads/elementor/css/post-343f1e.css	(from https://fornet.net.br/cidades/)
19:00:15	48450/48450	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Oct%202022%2021:33:48%20GMT	https://fornet.net.br/wp-content/uploads/2022/10/fornet-paranavai-regiao.jpg	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/uploads/2022/10/fornet-paranavai-regiao.jpg	(from https://fornet.net.br/cidades/)
19:00:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Nov%202023%2022:00:15%20GMT	https://fornet.net.br/?p=34	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/index1e7e.html	(from https://fornet.net.br/cidades/)
19:00:15	0/0	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Nov%202023%2022:00:15%20GMT	https://fornet.net.br/contato/t.src	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/contato/t.7d.delayed	(from https://fornet.net.br/contato/)
19:00:15	11413/11413	---M--	200	added ('OK')	text/css	date:Thu,%2013%20Jul%202023%2015:27:16%20GMT	https://fornet.net.br/wp-content/uploads/elementor/css/post-36.css?ver=1689262036	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/uploads/elementor/css/post-3651e5.css	(from https://fornet.net.br/contato/)
19:00:16	852/852	---MC-	200	added ('OK')	text/javascript	date:Thu,%2016%20Nov%202023%2022:00:16%20GMT	https://www.google.com/recaptcha/api.js?render=explicit&ver=3.9.1	C:/Users/joeyt/OneDrive/Documentos/testefornet/www.google.com/recaptcha/api802e.js	(from https://fornet.net.br/contato/)
19:00:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Nov%202023%2022:00:16%20GMT	https://fornet.net.br/?p=36	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/index0d0b.html	(from https://fornet.net.br/contato/)
19:00:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Nov%202023%2022:00:17%20GMT	https://fornet.net.br/contato/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2020%2016'%20fill='none'%20stroke='black'%20stroke-width='1'%20stroke-linecap='square'%20stroke-miterlimit='10'%3E%3Cg%20transform='translate(-12.000000,%200	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/contato/_data_image/svg+xml,_svg%20xmlns='http_/www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2020%2016'%20fill='none'%20stroke='black'%20s	(from https://fornet.net.br/contato/)
19:00:16	0/0	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Nov%202023%2022:00:17%20GMT	https://fornet.net.br/assinatura/t.src	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/assinatura/t.src	(from https://fornet.net.br/assinatura/)
19:00:16	10995/10995	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Nov%202023%2013:03:15%20GMT	https://fornet.net.br/wp-content/uploads/elementor/css/post-418.css?ver=1699966995	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/uploads/elementor/css/post-418691d.css	(from https://fornet.net.br/assinatura/)
19:00:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Nov%202023%2022:00:17%20GMT	https://fornet.net.br/assinatura/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2020%2016'%20fill='none'%20stroke='black'%20stroke-width='1'%20stroke-linecap='square'%20stroke-miterlimit='10'%3E%3Cg%20transform='translate(-12.000000,%200	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/assinatura/_data_image/svg+xml,_svg%20xmlns='http_/www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2020%2016'%20fill='none'%20stroke='black	(from https://fornet.net.br/assinatura/)
19:00:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Nov%202023%2022:00:17%20GMT	https://fornet.net.br/?p=418	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/index1263.html	(from https://fornet.net.br/assinatura/)
19:00:17	201/201	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2001:05:20%20GMT	https://fornet.net.br/wp-content/plugins/dynamic-content-for-elementor/assets/lib/datatables/DataTables-1.10.23/images/sort_both.png	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/plugins/dynamic-content-for-elementor/assets/lib/datatables/DataTables-1.10.23/images/sort_both.png	(from https://fornet.net.br/wp-content/plugins/dynamic-content-for-elementor/assets/lib/datatables/datatables.min.css?ver=2.7.10)
19:00:18	160/160	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2001:05:20%20GMT	https://fornet.net.br/wp-content/plugins/dynamic-content-for-elementor/assets/lib/datatables/DataTables-1.10.23/images/sort_asc.png	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/plugins/dynamic-content-for-elementor/assets/lib/datatables/DataTables-1.10.23/images/sort_asc.png	(from https://fornet.net.br/wp-content/plugins/dynamic-content-for-elementor/assets/lib/datatables/datatables.min.css?ver=2.7.10)
19:00:18	158/158	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2001:05:20%20GMT	https://fornet.net.br/wp-content/plugins/dynamic-content-for-elementor/assets/lib/datatables/DataTables-1.10.23/images/sort_desc.png	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/plugins/dynamic-content-for-elementor/assets/lib/datatables/DataTables-1.10.23/images/sort_desc.png	(from https://fornet.net.br/wp-content/plugins/dynamic-content-for-elementor/assets/lib/datatables/datatables.min.css?ver=2.7.10)
19:00:18	148/148	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2001:05:20%20GMT	https://fornet.net.br/wp-content/plugins/dynamic-content-for-elementor/assets/lib/datatables/DataTables-1.10.23/images/sort_asc_disabled.png	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/plugins/dynamic-content-for-elementor/assets/lib/datatables/DataTables-1.10.23/images/sort_asc_disabled.png	(from https://fornet.net.br/wp-content/plugins/dynamic-content-for-elementor/assets/lib/datatables/datatables.min.css?ver=2.7.10)
19:00:18	146/146	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2001:05:20%20GMT	https://fornet.net.br/wp-content/plugins/dynamic-content-for-elementor/assets/lib/datatables/DataTables-1.10.23/images/sort_desc_disabled.png	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/plugins/dynamic-content-for-elementor/assets/lib/datatables/DataTables-1.10.23/images/sort_desc_disabled.png	(from https://fornet.net.br/wp-content/plugins/dynamic-content-for-elementor/assets/lib/datatables/datatables.min.css?ver=2.7.10)
19:00:21	0/0	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Nov%202023%2022:00:21%20GMT	https://fornet.net.br/planos-para-sua-empresa/%22data:image/svg+xml,%3Csvg%20xmlns=http:/www.w3.org/2000/svg%20preserveAspectRatio=none%20overflow=visible%20height=100%%20viewBox=0%200%2020%2016%20fill=none%20stroke=black%20stroke-width=1%20stroke-linecap=square%20stroke-miterlimit=10%3E%3Cg%20transform=translate(-12.000000,%200	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/planos-para-sua-empresa/_data_image/svg+xml,_svg%20xmlns=http_/www.w3.org/2000/svg%20preserveAspectRatio=none%20overflow=visible%20height=100%%20viewBox=0%200%2020%2016%20fill=none%20stroke=black	(from https://fornet.net.br/planos-para-sua-empresa/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2020%2016'%20fill='none'%20stroke='black'%20stroke-width='1'%20stroke-linecap='square'%20stroke-miterlimit='10'%3E%3Cg%20transform='translate(-12.000000,%200)
19:00:21	0/0	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Nov%202023%2022:00:21%20GMT	https://fornet.net.br/plano-para-voce/%22data:image/svg+xml,%3Csvg%20xmlns=http:/www.w3.org/2000/svg%20preserveAspectRatio=none%20overflow=visible%20height=100%%20viewBox=0%200%2020%2016%20fill=none%20stroke=black%20stroke-width=1%20stroke-linecap=square%20stroke-miterlimit=10%3E%3Cg%20transform=translate(-12.000000,%200	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/plano-para-voce/_data_image/svg+xml,_svg%20xmlns=http_/www.w3.org/2000/svg%20preserveAspectRatio=none%20overflow=visible%20height=100%%20viewBox=0%200%2020%2016%20fill=none%20stroke=black%20stroke-	(from https://fornet.net.br/plano-para-voce/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2020%2016'%20fill='none'%20stroke='black'%20stroke-width='1'%20stroke-linecap='square'%20stroke-miterlimit='10'%3E%3Cg%20transform='translate(-12.000000,%200)
19:00:21	0/0	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Nov%202023%2022:00:21%20GMT	https://fornet.net.br/assinatura/%22data:image/svg+xml,%3Csvg%20xmlns=http:/www.w3.org/2000/svg%20preserveAspectRatio=none%20overflow=visible%20height=100%%20viewBox=0%200%2020%2016%20fill=none%20stroke=black%20stroke-width=1%20stroke-linecap=square%20stroke-miterlimit=10%3E%3Cg%20transform=translate(-12.000000,%200	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/assinatura/_data_image/svg+xml,_svg%20xmlns=http_/www.w3.org/2000/svg%20preserveAspectRatio=none%20overflow=visible%20height=100%%20viewBox=0%200%2020%2016%20fill=none%20stroke=black%20stroke-width	(from https://fornet.net.br/assinatura/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2020%2016'%20fill='none'%20stroke='black'%20stroke-width='1'%20stroke-linecap='square'%20stroke-miterlimit='10'%3E%3Cg%20transform='translate(-12.000000,%200)
19:00:21	0/0	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Nov%202023%2022:00:21%20GMT	https://fornet.net.br/contato/%22data:image/svg+xml,%3Csvg%20xmlns=http:/www.w3.org/2000/svg%20preserveAspectRatio=none%20overflow=visible%20height=100%%20viewBox=0%200%2020%2016%20fill=none%20stroke=black%20stroke-width=1%20stroke-linecap=square%20stroke-miterlimit=10%3E%3Cg%20transform=translate(-12.000000,%200	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/contato/_data_image/svg+xml,_svg%20xmlns=http_/www.w3.org/2000/svg%20preserveAspectRatio=none%20overflow=visible%20height=100%%20viewBox=0%200%2020%2016%20fill=none%20stroke=black%20stroke-width=1	(from https://fornet.net.br/contato/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2020%2016'%20fill='none'%20stroke='black'%20stroke-width='1'%20stroke-linecap='square'%20stroke-miterlimit='10'%3E%3Cg%20transform='translate(-12.000000,%200)
